experiment_condition,idx,sentence,zero-poss,zero-copula,double-tense,be-construction,resultant-done,finna,come,double-modal,multiple-neg,neg-inversion,n-inv-neg-concord,aint,zero-3sg-pres-s,is-was-gen,zero-pl-s,double-object,wh-qu1,wh-qu2,existential-it,demonstrative-them,appositive-pleonastic-pronoun,bin,verb-stem,past-tense-swap,zero-rel-pronoun,preterite-had,bare-got,source_filename
FSCOT_CTX_nolegit_rats,829,And she came right on in behind 'em and she told us to go to her church.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,830,That was over East Tarboro.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,831,"Or somewhere else she told us to go but anyway,  we went to h- we took one boy-  two  over that river.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,832,Uh they stood on the back of the truck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,833,"And when we  got over there to her church,  we could see the water  coming up from the low end of Church Street,  coming on up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,834,"RD-NAME-2 say, we can't stay here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,835,She turned that truck around.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,836,And we went to the mall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,837,But  we went back out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,838,"But  uh,  they was- it- it was just opening the high school  to let people in,  and one of 'em  out then.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,839,So we left and went to Martin Middle Junior School and they let us in there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,840,"And uh,  plane- it was a helicopter or something was coming in there with them folks,  and I said RD-NAME-2- cause we hadn't got no cots then, we was sitting up on the seat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,841,"And um,  I said RD-NAME-2 I can't sleep here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,842,I said I'm going to the truck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,843,So me and her went in the truck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,844,And we set up that night.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,845,"But then the next day, they brought in cots Mm-mm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,846,"No, everybody was sitting up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,847,No- I think some folks had something to sleep on.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,848,"I can't think exactly but we stayed there  until  you know, they put up uh,  some trailers over  Rocky Mount?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,849,"And  at that time, they just had  the on- I think one bedroom cause that's what-  but we had to come over to the uh, high school  and they processed us and got us straight and sent us over there.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,850,"And you know what trailer you were going to, but I tell you, when I went to that trailer,  it- it- it was nice  cause you had your own private place.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,851,You didn't have to hear a lot of noise-  Cause those children keep  fuss.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,852,"Cause some folk, I reckon they walk  m- about all night and all- but anyway  I think everything went good.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,853,It- cause  n- uh-  they was bringing in folks from down Greenville way.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,854,It was something going on.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,855,And I was so glad to get back home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,856,I can't think how m-  h- how long I was there?,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,857,"It was quieter in your little trailer  than it was, you know,  in the school  because it was so much noise.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,858,"Oh I stayed in that trailer until they got this house  uh,  about ready.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,859,Cause they-  they had to take  e- all these walls and things and floors out.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,860,"Y- well, they were going around trying to help everybody  and they did good.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,861,"Cause I said, Lord, just let me get home.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,862,If I just  can sleep on the floor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,863,"And a lady  I had worked  for,  one of her friends at Albemarle,  she was a hundred and  three, this lady.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,864,"I worked  for Miss RD-NAME-1  and everybody   thought Miss RD-NAME-1 was mean,  but she was good- she was a good lady  to me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,865,Cause she was active.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,866,"She wanted to go walk and I would walk her and  um-    She want to go s-  to the um, Christmas Parade to see the horses, and  the- her-  the one was looking out for her  uh, said her money was getting scarce.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,867,And they had cut my hours to one or two.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,868,"But anyway, she wanted to go to that parade, and I knew it was cold.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,869,"And so I asked the head nurse, you know, where it was over there?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,870,Would it be alright?,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,871,"She said, yeah, just wrap her up good.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,872,And that's what I did.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,873,And I had come home but I went back to take her and she was so happy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,874,Well she didn't live  another year before she died.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,875,And I was right there with her.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,876,And I didn't get to finish school  and I went  to Edgecombe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,877,"It was community college then, and got my GED.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,878,And I go back there and she would ask me about it cause she-  she was a principal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,879,"She was a hundred and three, but she kept her good senses un- until one weekend she fell and hit her head.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,880,"And I went back there, but she was still was good but  not as good as she was.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,881,"After she got down,  she  came- went to the Albemarle here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,882,"And um,    they took her back, had a  funeral  in uh,  Raleigh.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,883,"And so  one of my sisters in church,  and she was  uh, my beautician then.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,884,She took me  and another lady up there  to the funeral.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,885,I went out there to get my GED.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,886,I reckon I was about sixty five or seventy when I went out there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,887,Cause I was the oldest one in my class.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,888,"And after I passed that  and they said, well if you do this kind of work- that's what was rumored you would have that uh- I had gotten my uh,  nurse's aid.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,889,They say we gonna need nurse's aid one.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,890,And I went over Rocky Mount  and I passed that course.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,891,"I believe that was um,  eight week or ten week one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,892,I went nights over there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,893,"And  after um,  I worked until my mother  uh, got down so she couldn't work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,894,I was working for another good lady.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,895,I worked for her til about  two o'clock in the day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,896,And I went home one day.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,897,I would always go by mother cause she- she worked up  until she got-  she was in her eighties when she died and she had worked in her eighties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,898,"And I went by there and she was a-standing over the stove, and I said, whatchu doing?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,899,"And she said, I'm tryna cook me something to eat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,900,"I said, you haven't ate?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,901,"And she said, no.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,902,And I had to tell that lady I was gonna have to stop cause my mother.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,903,"I said, but  I would  help you  until  we get somebody to come in in my place.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,904,Cause she didn't half see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,905,"And so  the lady we were looking out for her, that's what I did.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,906,And I had a-  I had all those papers and had to write up about Miss RD-NAME-1 but all that stuff went with the water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,907,"When-  and see, the water had got trapped over here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,908,And we couldn't come back over here right away.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,909,"And when they did let us come,  the bedroom  over there,  it had a bare roof.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,910,I didn't even know.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,911,"I said, what is that?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,912,"The water had did it, so I didn't even recognize it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,913,"I- all the furniture- that part- that furniture were messed up, I didn't even know.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,914,"My sister and her friend, they came with me in here.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,915,Well I thank God for what they did.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,916,Different ones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,917,"But they was-  they was working through  First Baptist Church down  town,  like the post office over here, the  big church over here- on that side the ch- the- Mm-mm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,918,They was real nice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,919,See I told you I was born over the railroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,920,We came over here in the sixties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,921,Before I moved over here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,922,Not- the old school was out there where the old town hall- that's where I started school at.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,923,"And  after we got to a certain grade, then we had to walk over town to Pattillo School.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,924,"Yeah, this school been here for my um,  youngest sister and brother but I was my mother's oldest child.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,925,And then I got a brother in Norfolk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,926,I'm five years older than he is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,927,"And the next brother, I'm ten years older than he.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,928,"And I was raised up with two brother,  and everybody else had a sister.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,929,And I always wanted a sister.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,930,"And let me tell you what, if my mama had  married my stepdaddy,  I- I got a sister.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,931,And I'm  twenty something years older than she is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,932,"Then,  the doctor  told her she had a tumor and wanted to operate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,933,Then she told her this not no tumor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,934,"Said, cause I didn't have children, this is bad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,935,And then she had RD-NAME-2 and she told me said she wasn't gonna have no more children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,936,"Said cause she did different with RD-NAME-2 than she did with the other child, sure enough she didn't have no more.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,937,But from her oldest  to her baby girl  is  thirty years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,938,And they-  they my sisters and brothers but they seem like children to me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,939,And then she didn't have no more children til she had this girl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,940,"Um,  my younger sister came from Seattle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,941,And she  on the next street from me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,942,"And my brother had been in Florida-  youngest brother, he over there with her.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,943,"No, I didn't stay here my whole life.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,944,I lived-  stayed in Virginia to work awhile.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,945,"And then,  I forgot how many years I stayed  uh,  near Birmingham, Alabama.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,946,"And from there,  back home.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,947,"Mm- Yeah, I was in my twenties.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,948,About five years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,949,That was my first marriage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,950,Well I worked at the Navy yard  cleaning up and then worked in  service doing the messy work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,951,"I  worked- r- uh- walked along the railroad  um, on- w- on that-  further in the    Main Street for a lady named Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,952,I worked a um-  I worked at P- at  Laundry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,953,It was  back of Thorne- used to be Thorne Drug Store on the depot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,954,I worked there awhile   and  when I left there I went to the plastic factory.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,955,And I reckon I worked there about eight years before I started doing nurse's aid work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,956,Well at that time it was Carolina Enterprise but it done changed names.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,957,"And I started on this nursing uh, aid were-   Uh, when they would catch up the work sometime they would lay off until  uh,  coming onto the Spring,  and then they would  sp- bring you back.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,958,"And while I was um,  out,    um,  uh-  a lady name RD-NAME-3, she had worked in the hospitals and she was doing that work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,959,And she stayed down there  on the other side  the street in a cement block house.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,960,"And she was doing this private- do the nurse's aid, and she  was overloaded and she asked me did I want a job?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,961,"And I said, yeah, what is it?",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,962,"And she said,  uh,  Sitting with the lady.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,963,Said I'll stay with her nights if you work days.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,964,Cause she had a day job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,965,"And I said, oh okay.",,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
FSCOT_CTX_nolegit_rats,966,I said but I haven't did that work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI4_FSCOT_CTX_nolegit_rats_predictions.csv
