model,feature,accuracy,precision,recall,f1,TP,FP,FN,TN,n_sentences
ZS_noCTX_Leg,zero-3sg-pres-s,0.9861111111111112,0.7142857142857143,0.9375,0.8108108108108109,30,12,2,964,1008
ZS_noCTX_Leg,is-was-gen,0.9871031746031746,0.7777777777777778,0.75,0.7636363636363637,21,6,7,974,1008
ZS_noCTX_Leg,zero-pl-s,0.996031746031746,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,1000,1008
ZS_noCTX_Leg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZS_noCTX_Leg,existential-it,0.9682539682539683,0.475,0.6333333333333333,0.5428571428571428,19,21,11,957,1008
ZS_noCTX_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
ZS_noCTX_Leg,appositive-pleonastic-pronoun,0.9821428571428571,0.6538461538461539,0.6538461538461539,0.6538461538461539,17,9,9,973,1008
ZS_noCTX_Leg,bin,0.9990079365079365,1.0,0.9230769230769231,0.96,12,0,1,995,1008
ZS_noCTX_Leg,verb-stem,0.9732142857142857,0.4,0.16,0.22857142857142856,4,6,21,977,1008
ZS_noCTX_Leg,past-tense-swap,0.9861111111111112,0.6153846153846154,0.47058823529411764,0.5333333333333333,8,5,9,986,1008
ZS_noCTX_Leg,zero-rel-pronoun,0.9494047619047619,0.3617021276595745,0.4473684210526316,0.4,17,30,21,940,1008
ZS_noCTX_Leg,preterite-had,0.9950396825396826,0.5454545454545454,1.0,0.7058823529411765,6,5,0,997,1008
ZS_noCTX_Leg,bare-got,0.9900793650793651,0.8666666666666667,0.6190476190476191,0.7222222222222222,13,2,8,985,1008
ZS_noCTX_noLeg,zero-poss,0.9890873015873016,0.5333333333333333,0.6666666666666666,0.5925925925925926,8,7,4,989,1008
ZS_noCTX_noLeg,zero-copula,0.9672619047619048,0.78,0.639344262295082,0.7027027027027027,39,11,22,936,1008
ZS_noCTX_noLeg,double-tense,0.998015873015873,0.0,0.0,0.0,0,2,0,1006,1008
ZS_noCTX_noLeg,be-construction,0.998015873015873,1.0,0.5,0.6666666666666666,2,0,2,1004,1008
ZS_noCTX_noLeg,resultant-done,1.0,1.0,1.0,1.0,3,0,0,1005,1008
ZS_noCTX_noLeg,double-modal,0.9990079365079365,0.0,0.0,0.0,0,1,0,1007,1008
ZS_noCTX_noLeg,multiple-neg,0.9930555555555556,0.8421052631578947,0.9696969696969697,0.9014084507042254,32,6,1,969,1008
ZS_noCTX_noLeg,neg-inversion,0.9970238095238095,0.0,0.0,0.0,0,2,1,1005,1008
ZS_noCTX_noLeg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
ZS_noCTX_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
ZS_noCTX_noLeg,zero-3sg-pres-s,0.9831349206349206,0.6923076923076923,0.84375,0.7605633802816901,27,12,5,964,1008
ZS_noCTX_noLeg,is-was-gen,0.9861111111111112,0.75,0.75,0.75,21,7,7,973,1008
ZS_noCTX_noLeg,zero-pl-s,0.996031746031746,0.625,0.8333333333333334,0.7142857142857143,5,3,1,999,1008
ZS_noCTX_noLeg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZS_noCTX_noLeg,existential-it,0.9672619047619048,0.4666666666666667,0.7,0.56,21,24,9,954,1008
ZS_noCTX_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
ZS_noCTX_noLeg,appositive-pleonastic-pronoun,0.9871031746031746,0.782608695652174,0.6923076923076923,0.7346938775510204,18,5,8,977,1008
ZS_noCTX_noLeg,bin,0.9990079365079365,1.0,0.9230769230769231,0.96,12,0,1,995,1008
ZS_noCTX_noLeg,verb-stem,0.9692460317460317,0.25,0.12,0.16216216216216217,3,9,22,974,1008
ZS_noCTX_noLeg,past-tense-swap,0.9841269841269841,0.5333333333333333,0.47058823529411764,0.5,8,7,9,984,1008
ZS_noCTX_noLeg,zero-rel-pronoun,0.9603174603174603,0.48,0.631578947368421,0.5454545454545454,24,26,14,944,1008
ZS_noCTX_noLeg,preterite-had,0.9920634920634921,0.4166666666666667,0.8333333333333334,0.5555555555555556,5,7,1,995,1008
ZS_noCTX_noLeg,bare-got,0.9900793650793651,0.8666666666666667,0.6190476190476191,0.7222222222222222,13,2,8,985,1008
ZScot_CTX1t_Leg,zero-poss,0.9950347567030785,0.8888888888888888,0.6666666666666666,0.7619047619047619,8,1,4,994,1008
ZScot_CTX1t_Leg,zero-copula,0.9771598808341608,0.8064516129032258,0.819672131147541,0.8130081300813008,50,12,11,934,1008
ZScot_CTX1t_Leg,double-tense,0.9990069513406157,0.0,0.0,0.0,0,1,0,1006,1008
ZScot_CTX1t_Leg,be-construction,0.9990069513406157,1.0,0.75,0.8571428571428571,3,0,1,1003,1008
ZScot_CTX1t_Leg,resultant-done,1.0,1.0,1.0,1.0,3,0,0,1004,1008
ZScot_CTX1t_Leg,multiple-neg,0.9950347567030785,0.9117647058823529,0.9393939393939394,0.9253731343283582,31,3,2,971,1008
ZScot_CTX1t_Leg,neg-inversion,0.9980139026812314,0.0,0.0,0.0,0,1,1,1005,1008
ZScot_CTX1t_Leg,n-inv-neg-concord,0.9990069513406157,0.0,0.0,0.0,0,0,1,1006,1008
ZScot_CTX1t_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1000,1008
ZScot_CTX1t_Leg,zero-3sg-pres-s,0.9821251241310824,0.675,0.84375,0.75,27,13,5,962,1008
ZScot_CTX1t_Leg,is-was-gen,0.9880834160873883,0.7666666666666667,0.8214285714285714,0.7931034482758621,23,7,5,972,1008
ZScot_CTX1t_Leg,zero-pl-s,0.997020854021847,0.8,0.6666666666666666,0.7272727272727273,4,1,2,1000,1008
ZScot_CTX1t_Leg,double-object,0.9990069513406157,1.0,0.75,0.8571428571428571,3,0,1,1003,1008
ZScot_CTX1t_Leg,existential-it,0.9801390268123138,0.6363636363636364,0.7241379310344828,0.6774193548387096,21,12,8,966,1008
ZScot_CTX1t_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1005,1008
ZScot_CTX1t_Leg,appositive-pleonastic-pronoun,0.9860973187686196,0.75,0.6923076923076923,0.72,18,6,8,975,1008
ZScot_CTX1t_Leg,bin,0.9990069513406157,1.0,0.9230769230769231,0.96,12,0,1,994,1008
ZScot_CTX1t_Leg,verb-stem,0.974180734856008,0.46153846153846156,0.24,0.3157894736842105,6,7,19,975,1008
ZScot_CTX1t_Leg,past-tense-swap,0.9851042701092354,0.5714285714285714,0.47058823529411764,0.5161290322580645,8,6,9,984,1008
ZScot_CTX1t_Leg,zero-rel-pronoun,0.9672293942403177,0.5581395348837209,0.631578947368421,0.5925925925925926,24,19,14,950,1008
ZScot_CTX1t_Leg,preterite-had,0.9910625620655412,0.38461538461538464,0.8333333333333334,0.5263157894736842,5,8,1,993,1008
ZScot_CTX1t_Leg,bare-got,0.9930486593843099,0.9375,0.7142857142857143,0.8108108108108109,15,1,6,985,1008
ZScot_CTX1t_noLeg,zero-poss,0.9940476190476191,0.8,0.6666666666666666,0.7272727272727273,8,2,4,994,1008
ZScot_CTX1t_noLeg,zero-copula,0.9751984126984127,0.8103448275862069,0.7704918032786885,0.7899159663865546,47,11,14,936,1008
ZScot_CTX1t_noLeg,be-construction,0.998015873015873,0.75,0.75,0.75,3,1,1,1003,1008
ZScot_CTX1t_noLeg,resultant-done,1.0,1.0,1.0,1.0,3,0,0,1005,1008
ZScot_CTX1t_noLeg,multiple-neg,0.9940476190476191,0.8857142857142857,0.9393939393939394,0.9117647058823529,31,4,2,971,1008
ZScot_CTX1t_noLeg,neg-inversion,0.998015873015873,0.0,0.0,0.0,0,1,1,1006,1008
ZScot_CTX1t_noLeg,n-inv-neg-concord,0.9990079365079365,0.5,1.0,0.6666666666666666,1,1,0,1006,1008
ZScot_CTX1t_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
ZScot_CTX1t_noLeg,zero-3sg-pres-s,0.9841269841269841,0.6904761904761905,0.90625,0.7837837837837838,29,13,3,963,1008
ZScot_CTX1t_noLeg,is-was-gen,0.9910714285714286,0.7878787878787878,0.9285714285714286,0.8524590163934426,26,7,2,973,1008
ZScot_CTX1t_noLeg,zero-pl-s,0.9970238095238095,0.8,0.6666666666666666,0.7272727272727273,4,1,2,1001,1008
ZScot_CTX1t_noLeg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZScot_CTX1t_noLeg,existential-it,0.9781746031746031,0.6176470588235294,0.7,0.65625,21,13,9,965,1008
ZScot_CTX1t_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
ZScot_CTX1t_noLeg,appositive-pleonastic-pronoun,0.9851190476190477,0.7619047619047619,0.6153846153846154,0.6808510638297872,16,5,10,977,1008
ZScot_CTX1t_noLeg,bin,1.0,1.0,1.0,1.0,13,0,0,995,1008
ZScot_CTX1t_noLeg,verb-stem,0.9722222222222222,0.38461538461538464,0.2,0.2631578947368421,5,8,20,975,1008
ZScot_CTX1t_noLeg,past-tense-swap,0.9880952380952381,0.6923076923076923,0.5294117647058824,0.6,9,4,8,987,1008
ZScot_CTX1t_noLeg,zero-rel-pronoun,0.9682539682539683,0.5681818181818182,0.6578947368421053,0.6097560975609756,25,19,13,951,1008
ZScot_CTX1t_noLeg,preterite-had,0.9920634920634921,0.42857142857142855,1.0,0.6,6,8,0,994,1008
ZScot_CTX1t_noLeg,bare-got,0.9910714285714286,0.9285714285714286,0.6190476190476191,0.7428571428571429,13,1,8,986,1008
ZScot_noCTX_Leg,zero-poss,0.996031746031746,0.9,0.75,0.8181818181818182,9,1,3,995,1008
ZScot_noCTX_Leg,zero-copula,0.9732142857142857,0.8148148148148148,0.7213114754098361,0.7652173913043478,44,10,17,937,1008
ZScot_noCTX_Leg,be-construction,0.9970238095238095,0.6666666666666666,0.5,0.5714285714285714,2,1,2,1003,1008
ZScot_noCTX_Leg,resultant-done,1.0,1.0,1.0,1.0,3,0,0,1005,1008
ZScot_noCTX_Leg,multiple-neg,0.9950396825396826,0.9117647058823529,0.9393939393939394,0.9253731343283582,31,3,2,972,1008
ZScot_noCTX_Leg,neg-inversion,0.9970238095238095,0.0,0.0,0.0,0,2,1,1005,1008
ZScot_noCTX_Leg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
ZScot_noCTX_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
ZScot_noCTX_Leg,zero-3sg-pres-s,0.9880952380952381,0.75,0.9375,0.8333333333333334,30,10,2,966,1008
ZScot_noCTX_Leg,is-was-gen,0.9910714285714286,0.8518518518518519,0.8214285714285714,0.8363636363636363,23,4,5,976,1008
ZScot_noCTX_Leg,zero-pl-s,0.996031746031746,0.75,0.5,0.6,3,1,3,1001,1008
ZScot_noCTX_Leg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZScot_noCTX_Leg,existential-it,0.9781746031746031,0.6176470588235294,0.7,0.65625,21,13,9,965,1008
ZScot_noCTX_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
ZScot_noCTX_Leg,appositive-pleonastic-pronoun,0.9861111111111112,0.8,0.6153846153846154,0.6956521739130435,16,4,10,978,1008
ZScot_noCTX_Leg,bin,0.9970238095238095,1.0,0.7692307692307693,0.8695652173913043,10,0,3,995,1008
ZScot_noCTX_Leg,verb-stem,0.9742063492063492,0.4444444444444444,0.16,0.23529411764705882,4,5,21,978,1008
ZScot_noCTX_Leg,past-tense-swap,0.9851190476190477,0.5625,0.5294117647058824,0.5454545454545454,9,7,8,984,1008
ZScot_noCTX_Leg,zero-rel-pronoun,0.9672619047619048,0.5641025641025641,0.5789473684210527,0.5714285714285714,22,17,16,953,1008
ZScot_noCTX_Leg,preterite-had,0.9950396825396826,0.5454545454545454,1.0,0.7058823529411765,6,5,0,997,1008
ZScot_noCTX_Leg,bare-got,0.9910714285714286,0.875,0.6666666666666666,0.7567567567567568,14,2,7,985,1008
ZScot_noCTX_noLeg,zero-poss,0.9950396825396826,0.8181818181818182,0.75,0.782608695652174,9,2,3,994,1008
ZScot_noCTX_noLeg,zero-copula,0.9692460317460317,0.7586206896551724,0.7213114754098361,0.7394957983193278,44,14,17,933,1008
ZScot_noCTX_noLeg,be-construction,0.9970238095238095,0.6666666666666666,0.5,0.5714285714285714,2,1,2,1003,1008
ZScot_noCTX_noLeg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
ZScot_noCTX_noLeg,multiple-neg,0.9950396825396826,0.9117647058823529,0.9393939393939394,0.9253731343283582,31,3,2,972,1008
ZScot_noCTX_noLeg,neg-inversion,0.998015873015873,0.0,0.0,0.0,0,1,1,1006,1008
ZScot_noCTX_noLeg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
ZScot_noCTX_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
ZScot_noCTX_noLeg,zero-3sg-pres-s,0.9851190476190477,0.717948717948718,0.875,0.7887323943661971,28,11,4,965,1008
ZScot_noCTX_noLeg,is-was-gen,0.9890873015873016,0.7931034482758621,0.8214285714285714,0.8070175438596491,23,6,5,974,1008
ZScot_noCTX_noLeg,zero-pl-s,0.998015873015873,0.8333333333333334,0.8333333333333334,0.8333333333333334,5,1,1,1001,1008
ZScot_noCTX_noLeg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZScot_noCTX_noLeg,existential-it,0.9771825396825397,0.6,0.7,0.6461538461538462,21,14,9,964,1008
ZScot_noCTX_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
ZScot_noCTX_noLeg,appositive-pleonastic-pronoun,0.9821428571428571,0.7,0.5384615384615384,0.6086956521739131,14,6,12,976,1008
ZScot_noCTX_noLeg,bin,0.9990079365079365,1.0,0.9230769230769231,0.96,12,0,1,995,1008
ZScot_noCTX_noLeg,verb-stem,0.9761904761904762,0.5714285714285714,0.16,0.25,4,3,21,980,1008
ZScot_noCTX_noLeg,past-tense-swap,0.9880952380952381,0.6923076923076923,0.5294117647058824,0.6,9,4,8,987,1008
ZScot_noCTX_noLeg,zero-rel-pronoun,0.9632936507936508,0.5106382978723404,0.631578947368421,0.5647058823529412,24,23,14,947,1008
ZScot_noCTX_noLeg,preterite-had,0.9920634920634921,0.4,0.6666666666666666,0.5,4,6,2,996,1008
ZScot_noCTX_noLeg,bare-got,0.9920634920634921,0.9333333333333333,0.6666666666666666,0.7777777777777778,14,1,7,986,1008
